"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Prl2b1",360.631306673715,-0.11194971127071,0.289068321626931,4.16098992216478e-08,2.69257657863283e-05
"Prl7d1",682.216552114903,-0.116213565912275,0.29066534662672,0.000747844303196355,0.0342000034345131
"Prl7c1",17.5449133602275,-3.6041669924869,1.0890298073356,8.34315287951107e-05,0.00799830256049127
"Serpinb9e",142.645474047287,-2.13505502232859,0.763878579258798,0.000134652898175594,0.0106912748968622
"Serpinb9g",91.2567969095611,-1.92398087812043,0.751430732315967,0.000276889114647145,0.0169834072121486
"Phactr1",54.6846524528966,-1.31593838518394,0.617136962904326,0.00106291999620829,0.0433260670375743
"Sema4d",26.5428851604128,-1.42036634692005,0.553359472695401,0.000444444850890226,0.0235737920500873
"Slc25a48",17.8055626412014,-3.10848138106332,0.809251036892456,1.19380779827825e-05,0.00195572918041988
"Gas1",22.1502098382052,1.98777312510556,0.671701500985146,0.000142030448558052,0.0111403519105352
"Ctsj",761.879506435502,-0.0799862574434831,0.268635866872952,0.000123763330825946,0.0101663441808598
"Ctsq",17.3196495637238,-7.03729039628775,2.65109703429737,4.71662981160505e-07,0.000179537126534684
"Ctsr",93.2623974303336,-7.8341056730647,1.35465536787393,7.04571665287094e-11,1.01317405468284e-07
"Odc1",161.561006565522,-1.00385556858183,0.40409417285549,0.00061034231421207,0.029584457792257
"Lamb1",61.8205612870098,-1.26953371269411,0.479701107087875,0.000332714571568812,0.0191377421566381
"Egln3",16.1152445654572,-2.92268461622674,0.724230648403185,5.82551456061988e-06,0.00119672713402448
"Daam1",47.7231779171765,-0.824075581910264,0.352510826196974,0.00124738690934423,0.0481247513438909
"Rtn1",8.87014123714547,-5.53553183640301,2.56189446326923,5.66272483325519e-05,0.00610724873266572
"1700086L19Rik",10.2932032934543,-3.15095884630378,1.19996058728135,0.000994044847896144,0.0414997691015223
"Plekhh1",33.5581350522053,-2.43363530817604,0.703562252596572,2.13698906163812e-05,0.00294222472720431
"Degs2",43.8293750197154,-1.95704055932872,0.494651994055101,3.33381170095923e-06,0.000774603236906109
"Dlk1",32.3268973388661,-5.34494687550768,1.15816296241663,1.16294704711992e-06,0.0003420650155415
"Meg3",59.2754064985411,-1.46429588419547,0.542376697192286,0.00025123258215985,0.0159807371159061
"Crip1",766.636237625669,2.48796341415111,0.812511969061761,9.67986603944035e-05,0.00865728822757921
"Basp1",99.0413552639738,-1.54922134343302,0.315576293065264,4.70839131529318e-08,2.88211630551676e-05
"Snhg18",37.1950639108583,2.47913314296394,0.52372920622523,1.20150776625876e-07,5.98073596573879e-05
"Sema5a",8.90555530884479,1.72885265494623,0.746278629733216,0.000791790396289707,0.0353356941682117
"Laptm4b",94.4650288978936,0.72232068084655,0.282400754790263,0.00087586844169544,0.0376594331309714
"Col14a1",13.4954300036187,4.6881687027483,1.25009394993383,1.33795413390804e-05,0.00211168321963876
"Psca",320.910677881763,4.4054525102736,1.85872507329063,0.000496732519901901,0.0256123994923124
"Gml",53.2689764652935,2.14529935441625,0.866019954286599,0.000506706536826374,0.0260229999984402
"Ly6e",482.198007845143,1.0055157465505,0.245245262794483,3.09239286857269e-06,0.000755127330284296
"Cbx7",20.7411296423514,-1.56242335475412,0.6799715310668,0.000816498170645364,0.0361887648099051
"Smdt1",267.492651202157,0.598492807303622,0.231233816384884,0.00112115011811524,0.0447837186069367
"Atxn10",250.523982781282,-0.911622389364831,0.317034545971236,0.000233981733695695,0.0155550721803629
"Fam19a5",14.3012530739097,1.7166613434534,0.711555183825999,0.000705278617974162,0.0327158275047369
"Slc38a4",79.518915331309,-3.316324062787,0.669297194051916,2.56503977121826e-08,1.84426359550593e-05
"Smagp",21.9725196155889,-1.5660752755332,0.687600469251865,0.000859957901921533,0.0373475676733842
"Bin2",30.5281947276223,-2.36934537605663,0.723612922156691,4.29183235901052e-05,0.00487292722528006
"Krt18",688.481558660481,-2.07119706093914,0.83527763902157,0.000294787968118389,0.0177448645738986
"Pkp2",43.9608854115323,-2.59460957564506,0.531994401549208,5.52144221511498e-08,2.97743771450075e-05
"Hic2",48.9449762261262,-2.29639703988548,0.524596567961511,5.39120798491481e-07,0.000197235292459123
"Chrd",50.0941393025715,1.22167747304904,0.469296484755814,0.000451515414514812,0.0237541158319134
"Liph",23.9113239526138,-2.19327117918311,0.727325947057076,0.000110056593246995,0.00930949300524582
"Hunk",7.89504185944848,-2.46894426968351,1.01266516015141,0.00131372642163466,0.0498599628996943
"Agpat4",29.1812796906944,-1.58013839078812,0.516289457725956,0.000103665913990656,0.00900432388501389
"Cldn6",15.5935194992566,-6.88358474773975,2.68300618337866,1.70057780899001e-06,0.000478453869651058
"Msln",41.4265431042856,-1.90533122260695,0.601823794332829,5.64871844876108e-05,0.00610724873266572
"Hmga1",70.3268880401135,-1.57591164979222,0.548174057575805,0.000146657824569599,0.011297890271308
"Tulp1",7.58818370525799,-5.42181396419704,2.49652566108797,4.65400200695902e-05,0.00519242189431583
"Ndufa7",229.363117708061,0.620582306487541,0.21602876376033,0.000466402983180896,0.0244380057017294
"Nrm",36.539439349264,1.11693484577713,0.381372737414459,0.00019519953303013,0.0137123472406956
"Cul7",76.0907184963258,-1.03425205854415,0.367295648316124,0.000253470506626091,0.0160020258378286
"AI661453",54.8845679816512,-1.56413026051672,0.445844902204462,2.00631590909517e-05,0.00282236309733801
"Tfeb",14.8886007613829,-1.75773462685965,0.763945227770223,0.000973592270873586,0.0409098414598894
"Uhrf1",26.639655395552,-2.19653982043583,0.729504539986773,0.000107378793061322,0.0091453713069025
"Rmdn2",16.939194318815,-1.53472428423801,0.602453303256986,0.000536005842136504,0.026992169684555
"Mta3",47.9407317641376,-1.0813604597619,0.431962606197211,0.000594948878031633,0.0292871754665301
"Epcam",28.4772959677844,-1.64731746322195,0.581173380595224,0.000200205950114689,0.013855964740023
"Ddx3y",15.4493862842751,-2.41538450162051,0.695870482127237,4.32105650191302e-05,0.00487292722528006
"Dsg2",18.9164574266831,-1.91157205468143,0.717834011486555,0.000323553357512333,0.0188970061147012
"Taf7",37.2764217096682,-1.81681937491977,0.52362980219818,2.3376160534242e-05,0.00315139864202249
"Cd74",62.8209150967949,1.40332364608235,0.437436729265474,6.92813861466964e-05,0.00695069534504298
"Aldh3b2",21.6948092183619,-2.16427425413512,0.752509367462316,0.000177358497042175,0.013041895844999
"Gstp1",212.776082251574,0.921864306134377,0.324080861457086,0.000300085572942424,0.0179801272454669
"4930481A15Rik",8.68911358200125,1.931264891,0.845744624045765,0.00089931450763227,0.0385394978734332
"Fth1",1893.14224409137,0.660472336290652,0.197453200228491,9.20700562138937e-05,0.00847338269928985
"Pcsk5",37.2101144946654,2.23132616699414,0.484436556230917,2.44854695493702e-07,0.000105630315635983
"Mamdc2",7.50301356370733,3.0990419786695,0.978340229684063,9.69948070621994e-05,0.00865728822757921
"Papss2",65.2124074084964,2.49440994870156,1.10338671628503,0.000781428932491166,0.0351371133402842
"Pcgf5",51.0402205062604,-0.912744061723756,0.401367273457025,0.00120887368030836,0.0469827122238761
"Entpd1",115.808325086064,-1.22257183053932,0.409914280017807,0.000125923489334961,0.0101663441808598
"Lcor",18.0524094271642,-1.48723610260811,0.603495724362609,0.000654385354344964,0.0309877291362165
